,symbol,report_date,open,close,high,low,volume,country,industry,sector,close (%)
13501,AAP,2019-02-14,213.5452276378795,217.17467280385603,218.47458046968447,211.3958753587374,720000,United States,Auto Parts,Consumer Cyclical,6.531841179239983
13502,AAP,2019-02-15,218.57754345311645,218.78346941998035,219.86458074601592,215.79754290045355,1379600,United States,Auto Parts,Consumer Cyclical,7.321012694435248
13503,AAP,2019-02-19,218.7062471824064,215.11541313521684,229.9806938682057,214.18874628432923,3369200,United States,Auto Parts,Consumer Cyclical,5.521701639790018
13504,AAP,2019-02-20,213.64819062131147,213.64819062131147,214.97383903299792,209.25939345252428,1990200,United States,Auto Parts,Consumer Cyclical,4.801977217931942
13505,AAP,2019-02-21,213.9184684528204,207.61198571761295,213.9184684528204,206.18337432249456,1616300,United States,Auto Parts,Consumer Cyclical,1.8410056929192904
13506,AAP,2019-02-22,207.61198571761295,207.81791168447688,208.34559697456567,204.52309621465423,1158000,United States,Auto Parts,Consumer Cyclical,1.9420196468642783
13507,AAP,2019-02-25,209.31087494424025,202.97865146317488,210.1989306763409,200.93226216746476,1787200,United States,Auto Parts,Consumer Cyclical,-0.4318082708430972
13508,AAP,2019-02-26,209.78707874261303,209.68411575918108,213.42939428151857,207.83078205740583,2112600,United States,Auto Parts,Consumer Cyclical,2.8574586044907795
13509,AAP,2019-02-27,209.25939345252428,203.7380034659856,209.5039305381752,201.65300305148844,1149800,United States,Auto Parts,Consumer Cyclical,-0.0593193156709149
13510,AAP,2019-02-28,201.7044845432044,208.2168932452757,210.77809745814568,201.7044845432044,1717600,United States,Auto Parts,Consumer Cyclical,2.137734182632704
13511,AAP,2019-03-01,208.03505527436616,205.9450883092061,209.3172435965502,202.64986432119304,1398300,United States,Auto Parts,Consumer Cyclical,1.0233336887124804
13512,AAP,2019-03-04,207.6119331280454,203.09863023395744,207.6119331280454,201.200991517125,1147200,United States,Auto Parts,Consumer Cyclical,-0.3729544496821273
13513,AAP,2019-03-05,203.2396709493977,201.7010449627768,204.91933765145885,201.64975742988943,863100,United States,Auto Parts,Consumer Cyclical,-1.0585193464614628
13514,AAP,2019-03-06,202.35496100709068,202.5472892554183,204.03462770915183,200.55989735603296,1067900,United States,Auto Parts,Consumer Cyclical,-0.6434066566684802
13515,AAP,2019-03-07,201.4189635318963,197.62368609823145,201.7010449627768,197.46982349956932,940700,United States,Auto Parts,Consumer Cyclical,-3.05860776091861
13516,AAP,2019-03-08,195.98248504583583,194.59772165787703,196.4184290753784,192.9693424887033,1138200,United States,Auto Parts,Consumer Cyclical,-4.542950106238988
13517,AAP,2019-03-11,195.22599393574723,199.3289965667363,199.7392968298352,194.99520003775413,1047800,United States,Auto Parts,Consumer Cyclical,-2.222092795123629
13518,AAP,2019-03-12,199.53414669828567,198.5725054566477,199.53414669828567,196.04659446194503,871900,United States,Auto Parts,Consumer Cyclical,-2.593178381453727
13519,AAP,2019-03-13,199.05973701907763,198.3545334418764,199.76494059627888,197.1877420686889,812400,United States,Auto Parts,Consumer Cyclical,-2.700101347006487
